consultation_id,user_id,astrologer_id,date,topic,mode,duration_min,amount,call_status,rating_given,is_free_trial
C002440,U0545,A019,2026-01-28 15:03:09.792228,Relationship,chat,15,343.0,completed,3.0,False
C002441,U0545,A019,2026-02-22 15:06:56.118791,Career,chat,11,257.0,completed,4.0,False
C002442,U0545,A019,2026-06-01 01:34:22.915688,Career,chat,11,261.0,failed,,False
C002443,U0545,A016,2026-07-22 17:10:56.736122,General Vedic,chat,8,220.0,completed,3.0,False
C002444,U0546,A027,2025-08-04 00:00:00.000000,Finance,chat,19,0.0,completed,3.0,True
C002445,U0547,A002,2026-05-08 00:00:00.000000,Family,chat,9,0.0,completed,3.0,True
C002446,U0547,A011,2026-06-17 14:50:08.022589,Finance,video,21,536.0,completed,4.0,False
C002447,U0547,A013,2026-07-31 05:16:37.385381,Relationship,audio,10,94.0,completed,3.0,False
C002448,U0548,A030,2025-10-13 00:00:00.000000,General Vedic,chat,3,0.0,completed,4.0,True
C002449,U0549,A030,2025-11-10 00:00:00.000000,Finance,audio,9,0.0,completed,3.0,True
C002450,U0550,A030,2025-12-14 00:00:00.000000,Finance,chat,4,0.0,completed,4.0,True
C002451,U0550,A004,2026-02-10 02:56:59.613960,Career,chat,13,239.0,completed,3.0,False
C002452,U0550,A018,2026-04-20 17:56:03.765403,Career,chat,3,28.0,completed,4.0,False
C002453,U0550,A018,2026-07-14 05:26:09.099593,Career,video,11,105.0,completed,4.0,False
C002454,U0550,A018,2026-08-02 13:58:34.804235,Career,chat,3,29.0,completed,4.0,False
C002455,U0551,A018,2026-02-09 00:00:00.000000,Career,chat,20,0.0,completed,4.0,True
C002456,U0551,A025,2026-03-08 06:04:08.774160,Career,chat,11,280.0,completed,2.0,False
C002457,U0551,A025,2026-04-19 13:31:57.799808,Career,audio,19,494.0,completed,4.0,False
C002458,U0551,A025,2026-06-02 21:36:44.455109,Career,audio,22,583.0,completed,2.0,False
C002459,U0551,A002,2026-07-18 18:10:03.346130,Career,chat,12,285.0,completed,2.0,False
C002460,U0552,A018,2026-06-10 00:00:00.000000,Career,chat,3,0.0,completed,3.0,True
C002461,U0553,A005,2026-05-21 00:00:00.000000,Career,chat,5,0.0,completed,5.0,True
C002462,U0554,A015,2026-02-03 00:00:00.000000,Career,chat,6,0.0,completed,5.0,True
C002463,U0555,A027,2025-08-07 00:00:00.000000,Finance,audio,13,0.0,completed,4.0,True
C002464,U0556,A019,2025-08-02 00:00:00.000000,Career,audio,25,0.0,completed,4.0,True
C002465,U0556,A018,2025-09-17 01:40:17.683965,Career,chat,11,101.0,completed,4.0,False
C002466,U0556,A018,2025-11-22 20:36:00.811464,Career,video,6,56.0,completed,3.0,False
C002467,U0556,A018,2026-01-23 07:30:01.207132,Career,chat,9,86.0,completed,4.0,False
C002468,U0556,A018,2026-02-06 10:31:26.211979,Career,chat,6,58.0,completed,4.0,False
C002469,U0556,A018,2026-04-05 19:49:27.531505,Finance,audio,15,148.0,completed,4.0,False
C002470,U0556,A018,2026-07-27 00:40:44.436624,Career,chat,4,40.0,completed,4.0,False
C002471,U0557,A001,2025-09-21 00:00:00.000000,Family,audio,20,0.0,completed,4.0,True
C002472,U0557,A001,2025-10-20 19:22:09.070989,General Vedic,chat,3,76.0,failed,,False
C002473,U0557,A001,2025-10-21 19:22:09.070989,General Vedic,chat,11,286.0,completed,4.0,False
C002474,U0557,A008,2026-01-23 01:12:55.066776,General Vedic,chat,8,127.0,completed,4.0,False
C002475,U0557,A001,2026-02-04 00:54:08.061893,General Vedic,audio,14,378.0,completed,4.0,False
C002476,U0557,A001,2026-04-12 14:18:22.210520,General Vedic,chat,13,358.0,completed,2.0,False
C002477,U0557,A015,2026-07-16 23:33:09.701257,General Vedic,chat,7,172.0,completed,2.0,False
C002478,U0557,A029,2026-07-17 23:33:09.701257,Finance,audio,7,72.0,completed,3.0,False
C002479,U0558,A001,2026-04-01 00:00:00.000000,Relationship,chat,11,0.0,completed,4.0,True
C002480,U0558,A012,2026-06-16 09:17:30.839330,Family,chat,11,168.0,completed,4.0,False
C002481,U0559,A013,2026-03-14 00:00:00.000000,Marriage,chat,8,0.0,completed,3.0,True
C002482,U0559,A011,2026-04-11 09:27:53.886706,Family,chat,9,230.0,completed,4.0,False
C002483,U0559,A017,2026-05-29 18:35:02.412469,Relationship,chat,9,206.0,completed,5.0,False
C002484,U0559,A028,2026-06-15 09:04:26.682705,General Vedic,audio,13,207.0,completed,5.0,False
C002485,U0559,A027,2026-07-10 19:13:06.868182,Relationship,video,3,58.0,dropped,,False
C002486,U0559,A013,2026-07-20 23:46:01.553450,Finance,chat,5,50.0,completed,2.0,False
C002487,U0560,A012,2026-04-15 00:00:00.000000,General Vedic,audio,5,0.0,completed,4.0,True
C002488,U0560,A026,2026-04-22 17:01:21.897122,General Vedic,chat,3,37.0,completed,3.0,False
C002489,U0560,A005,2026-04-23 17:01:21.897122,General Vedic,chat,6,137.0,completed,5.0,False
C002490,U0560,A002,2026-05-11 08:00:11.373154,General Vedic,chat,16,373.0,completed,2.0,False
C002491,U0560,A005,2026-05-22 00:49:09.222394,General Vedic,audio,13,309.0,completed,5.0,False
C002492,U0560,A005,2026-07-11 12:17:56.523052,Relationship,chat,9,218.0,completed,3.0,False
C002493,U0560,A008,2026-08-04 02:35:56.741236,General Vedic,audio,13,218.0,completed,4.0,False
C002494,U0560,A005,2026-08-06 18:39:54.739872,General Vedic,audio,9,226.0,completed,5.0,False
C002495,U0560,A007,2026-08-14 23:51:07.658392,General Vedic,audio,11,319.0,completed,2.0,False
C002496,U0561,A011,2026-05-03 00:00:00.000000,Career,audio,11,0.0,completed,4.0,True
C002497,U0561,A011,2026-05-15 08:36:25.515539,General Vedic,audio,7,178.0,completed,3.0,False
C002498,U0561,A029,2026-07-05 19:39:26.924805,Finance,chat,14,131.0,completed,2.0,False
C002499,U0561,A030,2026-07-20 23:12:05.024882,Relationship,video,14,267.0,dropped,,False
C002500,U0562,A026,2026-01-24 00:00:00.000000,General Vedic,chat,10,0.0,completed,3.0,True
C002501,U0563,A002,2025-10-24 00:00:00.000000,Career,video,10,0.0,completed,3.0,True
C002502,U0563,A029,2026-02-14 12:11:01.944266,Career,chat,3,28.0,completed,3.0,False
C002503,U0563,A029,2026-05-04 12:22:11.363857,Career,chat,3,28.0,completed,3.0,False
C002504,U0563,A009,2026-08-08 10:57:10.062366,Family,audio,7,186.0,completed,4.0,False
C002505,U0564,A021,2025-12-21 00:00:00.000000,Family,chat,5,0.0,completed,5.0,True
C002506,U0564,A003,2026-01-29 13:53:43.225894,Family,audio,13,332.0,completed,3.0,False
C002507,U0564,A003,2026-03-10 09:59:25.412056,Family,audio,15,390.0,completed,2.0,False
C002508,U0564,A003,2026-04-08 10:40:33.913065,Career,audio,3,80.0,completed,3.0,False
C002509,U0564,A003,2026-05-12 02:03:51.570966,Family,audio,22,594.0,completed,3.0,False
C002510,U0564,A003,2026-06-12 12:40:58.733171,Family,chat,3,82.0,completed,4.0,False
C002511,U0564,A003,2026-07-08 01:14:59.328329,Family,chat,3,84.0,completed,3.0,False
C002512,U0564,A003,2026-07-16 12:43:47.884001,Family,chat,9,256.0,completed,4.0,False
C002513,U0565,A010,2026-03-16 00:00:00.000000,Family,audio,12,0.0,completed,4.0,True
C002514,U0565,A015,2026-03-29 12:26:56.001352,Finance,chat,19,426.0,completed,5.0,False
C002515,U0565,A006,2026-04-19 21:37:44.993937,General Vedic,chat,7,87.0,completed,3.0,False
C002516,U0565,A015,2026-05-18 14:42:07.522599,Family,chat,3,70.0,completed,5.0,False
C002517,U0565,A015,2026-05-19 14:42:07.522599,Family,video,9,214.0,completed,3.0,False
C002518,U0565,A008,2026-06-15 01:57:16.906250,Family,chat,3,50.0,completed,5.0,False
C002519,U0565,A013,2026-07-20 20:33:40.047552,Relationship,audio,14,141.0,completed,3.0,False
C002520,U0565,A002,2026-08-06 16:25:36.499265,Family,video,12,301.0,failed,,False
C002521,U0566,A015,2025-08-31 00:00:00.000000,Health,chat,9,0.0,completed,4.0,True
C002522,U0566,A007,2025-09-21 10:18:27.028517,General Vedic,video,8,204.0,completed,4.0,False
C002523,U0566,A003,2025-10-01 11:28:02.992529,Marriage,chat,6,156.0,failed,,False
C002524,U0566,A003,2025-10-27 03:27:56.050739,Relationship,audio,25,662.0,completed,3.0,False
C002525,U0566,A003,2025-11-04 08:34:09.097054,Finance,chat,10,270.0,completed,3.0,False
C002526,U0566,A003,2025-11-14 03:47:47.464056,General Vedic,chat,6,165.0,completed,4.0,False
C002527,U0566,A003,2025-11-20 13:01:54.791736,General Vedic,chat,13,364.0,completed,4.0,False
C002528,U0566,A003,2025-12-07 18:54:52.053191,General Vedic,audio,10,285.0,failed,,False
C002529,U0566,A003,2025-12-21 05:03:13.495689,Finance,chat,3,87.0,completed,4.0,False
C002530,U0566,A003,2025-12-25 04:24:35.244056,Family,chat,16,472.0,completed,4.0,False
C002531,U0566,A005,2026-01-15 17:53:36.034747,Health,audio,13,343.0,completed,4.0,False
C002532,U0566,A003,2026-01-31 01:51:16.031103,General Vedic,video,6,183.0,completed,4.0,False
C002533,U0566,A003,2026-02-01 01:51:16.031103,Relationship,chat,5,155.0,completed,4.0,False
C002534,U0566,A005,2026-03-08 05:28:37.385772,Relationship,chat,6,166.0,completed,4.0,False
C002535,U0566,A003,2026-03-11 01:35:20.548628,Marriage,chat,7,224.0,completed,3.0,False
C002536,U0566,A003,2026-04-04 19:28:11.931821,Family,chat,9,292.0,completed,3.0,False
C002537,U0566,A003,2026-04-27 21:22:28.980256,General Vedic,audio,16,528.0,completed,3.0,False
C002538,U0566,A009,2026-05-25 20:23:13.970850,General Vedic,audio,3,100.0,completed,4.0,False
C002539,U0566,A003,2026-05-26 20:23:13.970850,General Vedic,chat,5,170.0,completed,2.0,False
C002540,U0566,A019,2026-06-21 13:34:33.101988,Relationship,chat,8,243.0,completed,3.0,False
C002541,U0566,A003,2026-07-11 00:02:10.791117,Family,audio,16,560.0,completed,4.0,False
C002542,U0566,A003,2026-08-10 16:58:46.115454,General Vedic,chat,14,497.0,completed,4.0,False
C002543,U0566,A003,2026-08-11 16:58:46.115454,General Vedic,chat,14,504.0,completed,4.0,False
C002544,U0567,A030,2026-03-31 00:00:00.000000,General Vedic,chat,3,0.0,completed,4.0,True
C002545,U0567,A008,2026-07-17 07:12:12.850919,General Vedic,audio,6,92.0,dropped,,False
C002546,U0568,A014,2025-09-16 00:00:00.000000,Relationship,audio,12,0.0,completed,5.0,True
C002547,U0569,A023,2025-10-25 00:00:00.000000,Relationship,audio,4,0.0,completed,4.0,True
C002548,U0569,A010,2025-11-17 21:44:27.557951,Marriage,chat,3,28.0,completed,4.0,False
C002549,U0569,A010,2025-12-09 05:21:29.116890,Marriage,chat,8,75.0,failed,,False
C002550,U0569,A009,2025-12-20 01:49:53.752935,Marriage,chat,11,292.0,completed,3.0,False
C002551,U0569,A010,2026-01-08 21:30:30.139541,Marriage,audio,14,136.0,completed,4.0,False
C002552,U0569,A010,2026-02-26 04:46:11.147480,General Vedic,chat,3,30.0,completed,3.0,False
C002553,U0569,A010,2026-03-04 22:43:15.926391,Marriage,audio,20,202.0,completed,4.0,False
C002554,U0569,A010,2026-03-21 16:36:30.799631,Marriage,chat,3,31.0,completed,4.0,False
C002555,U0569,A019,2026-04-09 07:10:13.381086,Marriage,chat,3,77.0,completed,3.0,False
C002556,U0569,A022,2026-04-24 20:00:00.180178,Marriage,audio,12,354.0,completed,4.0,False
C002557,U0569,A027,2026-05-18 13:11:05.858845,Marriage,audio,14,302.0,completed,4.0,False
C002558,U0569,A023,2026-06-22 04:57:30.103454,Marriage,audio,13,285.0,completed,3.0,False
C002559,U0569,A010,2026-07-17 12:15:42.633883,Marriage,chat,8,89.0,completed,3.0,False
C002560,U0570,A019,2026-02-05 00:00:00.000000,Finance,chat,6,0.0,completed,3.0,True
C002561,U0570,A027,2026-02-20 11:37:23.172212,Finance,audio,9,165.0,completed,3.0,False
C002562,U0570,A027,2026-03-01 05:28:02.015003,Finance,chat,8,150.0,completed,3.0,False
C002563,U0570,A027,2026-03-25 23:44:22.148389,Marriage,chat,10,191.0,completed,3.0,False
C002564,U0570,A027,2026-04-26 02:06:20.823597,Finance,chat,5,97.0,completed,4.0,False
C002565,U0570,A022,2026-05-07 09:15:05.386997,Finance,audio,16,440.0,completed,4.0,False
C002566,U0570,A027,2026-06-26 18:25:24.173408,Finance,audio,12,242.0,completed,4.0,False
C002567,U0570,A027,2026-07-24 02:44:18.834426,Finance,audio,6,123.0,completed,3.0,False
C002568,U0571,A013,2026-03-08 00:00:00.000000,Health,chat,3,0.0,completed,3.0,True
C002569,U0571,A010,2026-03-31 16:21:42.639753,Marriage,audio,16,147.0,completed,4.0,False
C002570,U0571,A010,2026-04-04 10:08:20.475187,General Vedic,chat,3,28.0,completed,3.0,False
C002571,U0571,A010,2026-04-18 15:00:44.446618,Finance,chat,6,57.0,completed,4.0,False
C002572,U0571,A021,2026-05-24 18:57:49.798396,Marriage,audio,6,143.0,completed,5.0,False
C002573,U0571,A018,2026-08-05 12:29:58.696110,Marriage,chat,7,69.0,completed,4.0,False
C002574,U0572,A030,2025-11-24 00:00:00.000000,Finance,chat,8,0.0,completed,4.0,True
C002575,U0572,A020,2026-02-28 15:57:35.143338,Health,audio,9,165.0,completed,3.0,False
C002576,U0572,A020,2026-06-04 07:56:00.474096,Health,chat,10,187.0,completed,4.0,False
C002577,U0572,A020,2026-07-17 07:22:12.382772,Health,video,9,172.0,completed,3.0,False
C002578,U0573,A011,2026-06-04 00:00:00.000000,Career,audio,11,0.0,completed,2.0,True
C002579,U0573,A025,2026-08-14 04:44:10.323762,Marriage,audio,9,230.0,completed,4.0,False
C002580,U0574,A005,2026-02-20 00:00:00.000000,Relationship,chat,15,0.0,completed,4.0,True
C002581,U0574,A010,2026-05-29 10:06:42.370950,Relationship,chat,16,147.0,completed,4.0,False
C002582,U0574,A020,2026-05-30 10:06:42.370950,Relationship,chat,5,94.0,completed,3.0,False
C002583,U0574,A018,2026-08-06 20:11:38.325275,General Vedic,chat,8,76.0,completed,4.0,False
C002584,U0574,A006,2026-08-07 20:11:38.325275,Relationship,video,9,117.0,completed,3.0,False
C002585,U0575,A012,2026-04-24 00:00:00.000000,Health,audio,6,0.0,completed,5.0,True
C002586,U0575,A016,2026-05-24 12:15:31.825420,Relationship,audio,6,153.0,completed,3.0,False
C002587,U0575,A016,2026-07-04 18:59:51.792717,Career,chat,3,78.0,completed,2.0,False
C002588,U0575,A016,2026-07-05 18:59:51.792717,Relationship,audio,5,132.0,completed,3.0,False
C002589,U0576,A021,2026-03-24 00:00:00.000000,Career,video,5,0.0,completed,4.0,True
C002590,U0576,A024,2026-04-09 18:46:46.176842,Career,audio,10,184.0,completed,4.0,False
C002591,U0576,A007,2026-04-18 10:11:48.354818,Career,chat,17,442.0,completed,4.0,False
C002592,U0576,A027,2026-05-02 05:12:04.268334,Family,chat,3,57.0,completed,3.0,False
C002593,U0576,A024,2026-06-04 15:07:32.128196,Career,chat,12,233.0,completed,4.0,False
C002594,U0576,A024,2026-06-23 22:00:16.630155,Career,chat,5,99.0,completed,5.0,False
C002595,U0576,A024,2026-06-24 22:00:16.630155,Career,chat,9,181.0,dropped,,False
C002596,U0576,A004,2026-06-25 22:00:16.630155,Career,audio,4,82.0,completed,3.0,False
C002597,U0576,A024,2026-07-01 03:50:46.500952,Career,chat,3,63.0,completed,5.0,False
C002598,U0576,A024,2026-08-04 13:08:20.994991,Finance,chat,7,149.0,completed,4.0,False
C002599,U0576,A024,2026-08-05 13:08:20.994991,Career,chat,8,173.0,completed,4.0,False
C002600,U0577,A010,2025-12-16 00:00:00.000000,Family,audio,8,0.0,completed,4.0,True
C002601,U0577,A015,2025-12-22 20:12:11.479974,Family,video,14,314.0,completed,5.0,False
C002602,U0577,A015,2026-01-09 16:57:37.433432,Family,video,12,275.0,completed,4.0,False
C002603,U0577,A015,2026-02-25 22:39:44.724017,Family,chat,13,303.0,completed,4.0,False
C002604,U0577,A015,2026-03-15 11:45:36.833507,Family,video,11,261.0,completed,3.0,False
C002605,U0577,A015,2026-03-27 09:02:55.691411,Family,chat,4,97.0,completed,3.0,False
C002606,U0577,A015,2026-04-22 23:30:53.392601,Family,audio,16,394.0,completed,4.0,False
C002607,U0577,A015,2026-06-05 08:43:59.748591,Family,audio,7,176.0,completed,4.0,False
C002608,U0577,A015,2026-07-05 03:43:06.958319,Family,chat,7,179.0,completed,4.0,False
C002609,U0577,A015,2026-07-31 14:55:31.098452,Family,chat,12,312.0,completed,5.0,False
C002610,U0578,A030,2026-06-09 00:00:00.000000,Family,chat,4,0.0,completed,4.0,True
C002611,U0578,A008,2026-07-24 13:04:29.914740,Family,chat,7,107.0,completed,4.0,False
C002612,U0579,A014,2025-12-27 00:00:00.000000,Career,chat,4,0.0,completed,5.0,True
C002613,U0579,A028,2025-12-28 20:25:16.731761,Finance,chat,8,122.0,completed,3.0,False
C002614,U0579,A028,2026-04-18 03:48:59.658869,Finance,audio,14,218.0,completed,3.0,False
C002615,U0579,A028,2026-06-12 03:10:25.860039,Finance,chat,8,127.0,completed,3.0,False
C002616,U0579,A028,2026-08-14 08:03:22.827468,Finance,chat,8,130.0,completed,3.0,False
C002617,U0580,A028,2025-08-17 00:00:00.000000,Marriage,audio,9,0.0,completed,4.0,True
C002618,U0580,A025,2025-09-11 06:37:52.459359,Career,chat,5,128.0,completed,3.0,False
C002619,U0580,A029,2025-10-05 13:51:19.146605,Relationship,audio,26,243.0,completed,3.0,False
C002620,U0580,A004,2025-11-06 23:28:56.292786,Career,chat,16,305.0,completed,4.0,False
C002621,U0580,A014,2025-12-02 20:50:30.924989,Finance,chat,21,499.0,completed,3.0,False
C002622,U0580,A029,2025-12-24 14:50:08.728801,Health,audio,12,119.0,completed,4.0,False
C002623,U0580,A029,2026-01-20 00:30:59.412995,Family,audio,13,131.0,completed,3.0,False
C002624,U0580,A029,2026-02-11 17:49:57.435056,General Vedic,chat,6,62.0,completed,4.0,False
C002625,U0580,A029,2026-04-22 20:28:25.479919,Health,chat,13,136.0,completed,3.0,False
C002626,U0580,A029,2026-05-30 04:52:30.094530,Career,audio,7,74.0,completed,4.0,False
C002627,U0580,A004,2026-07-04 23:10:25.257772,Career,audio,14,302.0,dropped,,False
C002628,U0580,A009,2026-07-24 16:23:48.779756,Relationship,audio,17,518.0,failed,,False
C002629,U0580,A029,2026-08-13 01:56:13.940483,General Vedic,audio,10,112.0,completed,4.0,False
C002630,U0581,A018,2025-07-28 00:00:00.000000,Career,video,13,0.0,completed,4.0,True
C002631,U0581,A006,2025-08-21 06:49:15.190935,Career,video,13,159.0,completed,4.0,False
C002632,U0581,A009,2025-09-19 15:41:03.014493,Career,chat,16,416.0,completed,2.0,False
C002633,U0581,A006,2025-10-17 19:15:10.651708,Career,audio,7,89.0,completed,4.0,False
C002634,U0581,A006,2025-11-05 16:22:29.313829,Career,video,5,65.0,completed,4.0,False
C002635,U0581,A018,2025-11-21 22:07:01.692609,General Vedic,audio,13,129.0,completed,4.0,False
C002636,U0581,A006,2025-12-15 23:22:31.688146,Career,video,3,40.0,completed,4.0,False
C002637,U0582,A001,2026-04-04 00:00:00.000000,Health,audio,18,0.0,completed,2.0,True
C002638,U0582,A001,2026-06-05 16:52:52.187003,Family,audio,19,484.0,completed,2.0,False
C002639,U0583,A011,2026-01-24 00:00:00.000000,Career,audio,11,0.0,dropped,,True
C002640,U0584,A019,2026-04-21 00:00:00.000000,Relationship,chat,3,0.0,completed,3.0,True
C002641,U0585,A029,2026-06-05 00:00:00.000000,Career,audio,9,0.0,completed,4.0,True
C002642,U0586,A019,2026-02-26 00:00:00.000000,Health,chat,3,0.0,dropped,,True
C002643,U0586,A024,2026-04-21 02:19:43.118389,Health,chat,18,330.0,completed,4.0,False
C002644,U0586,A024,2026-05-01 01:35:33.305517,Marriage,chat,15,281.0,completed,5.0,False
C002645,U0586,A001,2026-07-02 17:12:55.033668,Career,chat,3,80.0,completed,3.0,False
C002646,U0586,A024,2026-08-04 11:14:24.575267,General Vedic,audio,3,58.0,completed,4.0,False
C002647,U0587,A030,2025-12-21 00:00:00.000000,Health,chat,3,0.0,completed,3.0,True
C002648,U0587,A007,2026-01-11 14:42:38.120592,Relationship,chat,7,178.0,completed,3.0,False
C002649,U0587,A017,2026-02-07 10:20:23.494204,Health,video,14,320.0,completed,3.0,False
C002650,U0587,A020,2026-02-10 21:32:06.685649,Health,chat,5,95.0,completed,3.0,False
C002651,U0587,A022,2026-02-14 04:48:38.995808,Marriage,chat,10,270.0,completed,4.0,False
C002652,U0587,A014,2026-03-22 12:39:03.811507,Health,video,17,411.0,completed,3.0,False
C002653,U0587,A004,2026-05-08 23:55:29.926980,Health,video,7,141.0,completed,3.0,False
C002654,U0587,A001,2026-05-22 06:15:09.498546,Finance,audio,10,285.0,completed,4.0,False
C002655,U0587,A014,2026-07-25 07:18:58.852360,Health,audio,15,383.0,completed,5.0,False
C002656,U0588,A012,2026-04-18 00:00:00.000000,Career,video,11,0.0,completed,4.0,True
C002657,U0589,A006,2026-06-06 00:00:00.000000,General Vedic,chat,6,0.0,completed,4.0,True
C002658,U0590,A014,2025-10-17 00:00:00.000000,Health,chat,3,0.0,completed,5.0,True
C002659,U0590,A023,2025-11-10 19:39:28.307784,Finance,chat,6,110.0,completed,4.0,False
C002660,U0590,A020,2025-11-17 13:58:28.451482,Finance,video,9,168.0,completed,2.0,False
C002661,U0590,A023,2025-11-18 13:58:28.451482,Finance,chat,9,172.0,completed,4.0,False
C002662,U0590,A017,2025-11-27 00:04:58.330414,General Vedic,audio,12,285.0,completed,4.0,False
C002663,U0590,A023,2025-12-10 11:31:38.139616,Health,chat,3,59.0,completed,4.0,False
C002664,U0590,A023,2025-12-27 09:11:22.313980,Finance,chat,8,161.0,completed,4.0,False
C002665,U0590,A023,2026-01-30 04:49:47.009570,Marriage,chat,3,62.0,completed,5.0,False
